Month,Reporting org id,Reporting org name,Reporting org type,Sector,Receiver org id,Receiver org name,Humanitarian?,Strict?,Transaction type,Activity id,Net money,Total money,Notes
#date+month,#org+id,#org+name,#org+type,#sector,#org+id+receiver,#org+name+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_type,#activity+code,#value+net,#value+total,#description
2025-04,do-62,Blockchain Charity Foundation USA,70,Financials,ro-114,Ukraine Rotary Club Kyiv International [NGO],1,1,commitments,99,250000,250000,"Donation of $250,000 equivalent cryptocurrency from charitable foundation associated with Binance cryptocurrency exchange platform towards helping people displaced within Ukraine."
2025-04,do-62,Blockchain Charity Foundation USA,70,Financials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,100,2500000,2500000,Donation of $2.5 million equivalent cryptocurrency from charitable foundation associated with Binance cryptocurrency exchange platform. 
2025-04,do-62,Blockchain Charity Foundation USA,70,Financials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,101,2500000,2500000,Donation of $2.5 million equivalent cryptocurrency from charitable foundation associated with Binance cryptocurrency exchange platform.
2025-04,do-63,Bloomberg L.P.,70,Information technology,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,102,49715,49715,"CHF 46,000"
2025-04,do-64,Bloomberg Philanthropies,70,Information technology,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,103,30000000,30000000,Donation from foundation associated with the founder of Bloomberg LP. 
2025-04,do-64,Bloomberg Philanthropies,70,Information technology,ro-154,World Central Kitchen [NGO],1,1,commitments,104,10000000,10000000,Donation from foundation associated with the founder of Bloomberg LP. 
2025-04,do-65,Bloomsbury Publishing,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,105,20380,20380,"GBP 15,000. "
2025-04,do-66,"Blue Bottle Coffee, Inc.",70,Consumer discretionary,ro-1,Multiple (see notes),1,1,commitments,106,50000,50000,"Donation to IRC and the GlobalGiving Ukraine Crisis Relief Fund, part of Global Citizen Stand Up for Ukraine campaign."
2025-04,do-67,BNY Mellon,70,Financials,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,107,271797,271797,Cash donation from multinational bank.
2025-04,do-68,Boehringer Ingelheim International GmbH,70,Health care,ro-13,Aktion Deutschland Hilft [NGO],1,1,commitments,108,526473,526473,"€500,000 cash donation from German pharmaceutical company."
2025-04,do-68,Boehringer Ingelheim International GmbH,70,Health care,ro-19,Aktionsbündnis Katastrophenhilfe [NGO],1,1,commitments,109,789708,789708,"€750,000 cash donation from German pharmaceutical company."
2025-04,do-68,Boehringer Ingelheim International GmbH,70,Health care,ro-40,German Red Cross,1,1,commitments,110,789708,789708,"€750,000 cash donation from German pharmaceutical company."
2025-04,do-68,Boehringer Ingelheim International GmbH,70,Health care,ro-132,UNO-Flüchtlingshilfe (Germany for UNHCR),1,1,commitments,111,526473,526473,"€500,000 cash donation from German pharmaceutical company."
2025-04,do-69,Boeing,70,Industrials,ro-5,American Red Cross,1,1,commitments,112,500000,500000,Cash donation from company-sponsored foundation to support the global Red Cross movement providing critical humanitarian relief to people affected by the Ukraine crisis.
2025-04,do-69,Boeing,70,Industrials,ro-7,Americares [NGO],1,1,commitments,113,250000,250000,"Cash donation from company-sponsored foundation to help with the distribution of medicine and medical supplies as well as support critical medical care for families displaced by the crisis, including mental health services."
2025-04,do-69,Boeing,70,Industrials,GB-CHC-292506,CARE International [NGO],1,1,commitments,114,1000000,1000000,"Cash donation from company-sponsored foundation to assist with food, water and hygiene kit distribution as well as monetary assistance and psychosocial support for affected Ukrainians, with a focus on women, children and the elderly."
2025-04,do-69,Boeing,70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,115,250000,250000,"Cash donation from company-sponsored foundation to organizations working to bring food, water, clothing, medicine and shelter to displaced Ukrainians – including those seeking refuge in neighboring countries."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-12,Bērnu Klīniskā Universitātes Slimnīca (Latvian Children's Hospital),1,1,spending,116,262500,262500,"€250,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,spending,117,262500,262500,"€250,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-66,Médecins Sans Frontières (MSF) [NGO],1,1,spending,118,210000,210000,"€200,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-68,Mercy Corps [NGO],1,1,spending,119,262500,262500,"€250,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-71,Ministry of Social Policy of Ukraine [government],1,1,spending,120,420000,420000,"€400,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-75,Mondo MTÜ [NGO],1,1,spending,121,262500,262500,"€250,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-76,MTÜ Eesti Pagulasabi [NGO],1,1,spending,122,262500,262500,"€250,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-77,MTÜ Ukraina Kultuurikeskus [NGO],1,1,spending,123,787500,787500,"€750,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-78,Päästeliit [NGO],1,1,spending,124,262500,262500,"€250,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-83,Polish Humanitarian Action [NGO],1,1,spending,125,105000,105000,"€100,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-84,Polish Red Cross,1,1,spending,126,315000,315000,"€300,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-85,President Kaljulaid Foundation MTÜ [NGO],1,1,spending,127,31500,31500,"€30,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-91,Refugee Support Europe [NGO],1,1,spending,128,10500,10500,"€100,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-92,Riigikaitse Edendamise Sihtasutus [NGO],1,1,spending,129,262500,262500,"€250,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-94,Rotary Klubi Tallinn Vanalinn [NGO],1,1,spending,130,78750,78750,"€75,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-111,Ukraina Kreeka-Katoliku Kiriku Kogudus Tallinnas,1,1,spending,131,105000,105000,"€100,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-126,United Nations Children's Fund (UNICEF) Poland,1,1,spending,132,525000,525000,"€500,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-129,United Nations High Commissioner for Refugees (UNHCR) Nigeria,1,1,spending,133,1050000,1050000,"€1,000,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-70,Bolt Technology OÜ,70,Consumer discretionary,ro-153,War Child [NGO],1,1,spending,134,105000,105000,"€100,000 cash donation, part of a €5 million commitment to support the people of Ukraine."
2025-04,do-71,Bombardier Inc.,70,Industrials,ro-17,Canadian Red Cross Society,1,1,commitments,135,150000,150000,Donation from Bombardier and the J. Armand Bombardier Foundation.
2025-04,do-490,Booking Holdings Inc.,70,Consumer discretionary,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,766,1000000,1000000,Cash donation to assist with aid efforts from Booking.com.
2025-04,do-72,Booz-Allen & Hamilton,70,Financials,GB-CHC-292506,CARE International [NGO],1,1,commitments,136,100000,100000,Matching up to $100k in employee donations for CARE's Ukraine Crisis Fund.
2025-04,do-73,Boston Consulting Group,70,Financials,XM-DAC-41140,World Food Programme (WFP),1,1,spending,137,205473,205473,Donation from major American consulting firm. 
2025-04,do-74,BP plc,70,Energy,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,138,5000000,5000000,Part of a $20 million package of assistance. 
2025-04,do-74,BP plc,70,Energy,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,139,4900000,4900000,Part of a $20 million package of assistance. Donation to UNICEF National Committee UK.
2025-04,do-74,BP plc,70,Energy,ro-2,Unspecified (see notes),1,1,commitments,140,5000000,5000000,Food and fuel cards to be distributed at the Polish border. 
2025-04,do-74,BP plc,70,Energy,ro-2,Unspecified (see notes),1,1,commitments,141,5000000,5000000,"Support to local organizations in Poland, Hungary, and Romania. "
2025-04,do-75,Bridgestone Corporation,70,Industrials,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,142,250000,250000,Donation from Bridgestone Americas
2025-04,do-75,Bridgestone Corporation,70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,143,3550000,3550000,Commitment of more than €3.5 million to support the Ukraine humanitarian crisis.
2025-04,do-76,Bristol Myers Squibb,70,Health care,ro-1,Multiple (see notes),1,1,commitments,144,1000000,1000000,"Donations from American pharmaceutical giant to organizations including the World Institute on Disability, Americares, Direct Relief, International Rescue Committee, and Save the Children."
2025-04,do-77,Burger King,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,145,1000000,1000000,"Commitment to redirect any profits from Burger King sales in Russia to humanitarian relief, starting with an immediate $1m donation to UNHCR."
2025-04,do-77,Burger King,70,Consumer discretionary,ro-2,Unspecified (see notes),1,1,commitments,146,2000000,2000000,Partnership with franchisees in 25 countries to distribute $2m of free meal coupons to NGOs supporting Ukrainian refugees.
2025-04,do-78,Camlog Biotechnologies GmbH,70,Health care,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,147,10807,10807,"CHF 10,000"
2025-04,do-79,Canada Goose,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,148,79193,79193,"Donation from the Canada Goose Response Program of CAD 100,000 to support humanitarian efforts in Ukraine."
2025-04,do-80,Canadian Imperial Bank of Commerce,70,Financials,ro-16,Canada-Ukraine Foundation [NGO],1,1,commitments,149,79000,79000,"CAD 100,000 to organizations assisting with resettlement efforts in Canada."
2025-04,do-80,Canadian Imperial Bank of Commerce,70,Financials,ro-17,Canadian Red Cross Society,1,1,commitments,150,39500,39500,"CAD 50,000 to Canadian Red Cross Ukraine Humanitarian Crisis Appeal, which will enable the Red Cross and Red Crescent Movement to respond to humanitarian needs generated by the recent crisis in Ukraine."
2025-04,do-80,Canadian Imperial Bank of Commerce,70,Financials,ro-18,Canadian Ukrainian Immigrant Aid Society [NGO],1,1,commitments,151,79000,79000,"CAD 100,000 to organizations assisting with resettlement efforts in Canada."
2025-04,do-80,Canadian Imperial Bank of Commerce,70,Financials,ro-105,Talent Beyond Boundaries [NGO],1,1,commitments,152,79000,79000,"CAD 100,000 to organizations assisting with resettlement efforts in Canada."
2025-04,do-80,Canadian Imperial Bank of Commerce,70,Financials,ro-123,United Nations Children's Fund (UNICEF) Canada,1,1,commitments,153,79000,79000,"CAD 100,000 to the UNICEF Canada Ukraine Appeal, which is focused on providing humanitarian aid to children and families and protecting children's rights, while responding to the vulnerabilities caused by the dual crises of conflict and COVID-19."
2025-04,do-80,Canadian Imperial Bank of Commerce,70,Financials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,154,39500,39500,"CAD 50,000 to help ensure that Ukrainians forced to flee their homes are sheltered and safe."
2025-04,do-81,Canadian Pacific Railway,70,Industrials,ro-17,Canadian Red Cross Society,1,1,commitments,155,399145,399145,"Donation of CAD 500,000 in support of humanitarian relief in Ukraine and for Ukrainian refugees. "
2025-04,do-82,Canva,70,Information technology,ro-1,Multiple (see notes),1,1,commitments,156,1000000,1000000,"Donation through the Canva Foundation to Ukrainian contributors and a number of nonprofits including UNHCR, Save The Children Ukraine, Tabletochki, UNICEF, and World Vision to support those impacted and displaced by the war."
2025-04,do-448,Capgemini SE,70,Information technology,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,715,2247191,2247191,Cash donation to UNICEF National Committee France
2025-04,do-420,"Cargill, Inc.",70,Consumer staples,XM-DAC-41140,World Food Programme (WFP),1,1,spending,663,194000,194000,"Donation from one of the largest privately-held companies in America, a food services and agriculture firm."
2025-04,do-83,Cargolux,70,Industrials,ro-66,Médecins Sans Frontières (MSF) [NGO],1,1,commitments,157,545000,545000,"€500,000 donation"
2025-04,do-83,Cargolux,70,Industrials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,158,1090000,1090000,"€1,000,000 donation"
2025-04,do-83,Cargolux,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,159,1123596,1123596,"€1,000,000 to aid humanitarian operations in Ukraine as a result of the conflict. "
2025-04,do-83,Cargolux,70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,160,1090000,1090000,"€1,000,000 donation to local organizations and communes in Luxembourg to support refugees from Ukraine."
2025-04,do-84,Carlsberg A/S,70,Consumer discretionary,DK-CVR-20700211,Danish Red Cross,1,1,commitments,161,1462255,1462255,10 million DKK donation to local NGOs as part of 25 million DKK commitment. 
